id;code;first_language;ip;region;gender;age;laterality;numeros_errors;topos_errors;palabras_errors;puntuacion_time_length;puntuacion_distance;instrucciones_2_time_length;instrucciones_2_distance;topos_time_length;topos_hits;topos_distance;numeros_time_length;numeros_clicks;numeros_distance;botones4_2_time_length;botones4_2_distance;botones4_time_length;botones4_distance;instrucciones_3_time_length;instrucciones_3_distance;puntuacion_3_time_length;puntuacion_3_distance;puntuacion_2_time_length;puntuacion_2_distance;acrobatas_time_length;acrobatas_distance;resultado3_time_length;resultado3_distance;resultado2_time_length;resultado2_distance;resultado1_time_length;resultado1_distance;botones4_3_time_length;botones4_3_distance;instrucciones_1_time_length;instrucciones_1_distance;palabras_time_length;palabras_distance;palabras_key_ups;resultado4_time_length;resultado4_distance;puntuacion_4_time_length;puntuacion_4_distance;botones4_4_time_length;botones4_4_distance;botones4_5_time_length;botones4_5_distance
559;UNKNOWN;es;81.9.154.134;ES;MAN;36;RIGHT;0;2;0;1498;107.0;4334;206.0;14364;10;5317.0;21241;20;8335.0;1478;303.0;3265;320.0;4427;288.0;-;-;2155;266.0;14326;1728.0;2130;942.0;15701;430.0;3036;0.0;1538;501.0;11964;1440.0;2318;0.0;23;3802;110.0;-;-;-;-;-;-
564;UNKNOWN;es;80.39.45.90;ES;WOMAN;23;RIGHT;0;1;2;4210;167.0;5255;902.0;15774;11;5168.0;20832;20;10999.0;1638;644.0;2529;347.0;4082;362.0;2073;46.0;1595;24.0;15320;236.0;2700;370.0;7971;95.0;6197;0.0;1019;246.0;11459;540.0;3461;0.0;25;1608;391.0;-;-;-;-;-;-
565;UNKNOWN;es;188.171.57.34;ES;WOMAN;27;RIGHT;0;2;-1;6257;172.0;4165;354.0;14692;10;3903.0;24608;20;8298.0;1254;269.0;2681;349.0;7855;292.0;1851;44.0;1359;79.0;8641;319.0;2366;255.0;8031;259.0;2473;0.0;1865;373.0;4467;91.0;13234;0.0;22;2110;0.0;-;-;-;-;-;-
567;UNKNOWN;es;188.171.16.142;ES;MAN;21;RIGHT;0;0;0;1422;168.0;7910;539.0;14152;12;5399.0;37160;20;17627.0;1143;595.0;1693;355.0;4976;1130.0;1259;110.0;871;37.0;6408;875.0;1478;0.0;5729;219.0;3638;0.0;2767;748.0;2024;4.0;5369;0.0;23;2997;0.0;-;-;-;-;-;-
570;UNKNOWN;de;78.53.161.244;DE;MAN;20;RIGHT;1;1;2;1901;89.0;4115;330.0;14889;11;4510.0;31191;21;8316.0;3432;397.0;3039;223.0;4198;243.0;2113;16.0;1503;34.0;12833;1038.0;2900;55.0;25728;327.0;3191;0.0;1889;693.0;13067;130.0;3972;0.0;23;2960;18.0;-;-;-;-;-;-
572;UNKNOWN;es;217.216.84.96;ES;MAN;24;RIGHT;0;1;6;1120;229.0;3723;290.0;15325;11;7389.0;33842;20;15067.0;1734;484.0;2133;265.0;3952;483.0;1658;5.0;896;23.0;8403;644.0;2869;169.0;4107;269.0;5043;0.0;11725;604.0;8355;564.0;16412;0.0;29;1954;31.0;-;-;-;-;-;-
573;UNKNOWN;es;213.37.23.211;ES;MAN;36;RIGHT;0;5;2;2183;220.0;5972;266.0;14571;7;6137.0;24849;20;11894.0;1898;535.0;3694;957.0;2159;256.0;1980;36.0;989;170.0;14750;1538.0;2746;180.0;12238;376.0;3564;0.0;1524;685.0;15620;2234.0;4260;0.0;25;2608;782.0;-;-;-;-;-;-
576;C2FD;en;119.63.142.21;PK;MAN;24;RIGHT;0;11;0;2591;113.0;9721;774.0;17211;1;2831.0;45727;20;14533.0;3960;566.0;7319;104.0;4862;386.0;-;-;3238;219.0;23776;3307.0;2767;88.0;11207;208.0;6907;0.0;2246;468.0;15608;945.0;13335;0.0;21;3408;9.0;-;-;-;-;-;-
577;UNKNOWN;es;92.57.58.113;ES;MAN;21;RIGHT;0;2;0;1191;29.0;5872;199.0;14991;10;6254.0;24867;20;9922.0;1316;255.0;1918;328.0;4048;209.0;1935;83.0;870;221.0;5953;710.0;1814;570.0;4301;208.0;-;-;941;226.0;17266;3113.0;1906;0.0;23;2233;34.0;-;-;-;-;-;-
578;UNKNOWN;es;85.152.192.105;ES;MAN;20;RIGHT;0;6;8;1140;81.0;3113;481.0;15398;6;6018.0;31921;20;10767.0;1440;482.0;2274;405.0;1962;372.0;-;-;2646;67.0;11308;827.0;1531;0.0;7143;451.0;322;0.0;1215;391.0;11641;2015.0;4971;0.0;31;2135;0.0;-;-;-;-;-;-
579;UNKNOWN;es;217.216.27.47;ES;MAN;29;RIGHT;0;0;3;1090;293.0;48389;2107.0;14024;12;8941.0;24962;20;15855.0;1541;721.0;1593;375.0;3521;478.0;1754;6.0;808;86.0;9196;2271.0;1963;969.0;6989;470.0;-;-;1241;375.0;9322;1431.0;3933;0.0;26;1510;721.0;-;-;-;-;-;-
580;UNKNOWN;es;83.63.236.171;ES;MAN;23;RIGHT;0;6;2;1284;298.0;5131;183.0;21120;6;5402.0;31429;20;10967.0;1454;256.0;2195;302.0;3140;68.0;-;-;3469;48.0;15452;1816.0;7021;100.0;9384;425.0;5810;0.0;1152;339.0;7813;330.0;2636;0.0;25;3426;68.0;-;-;-;-;-;-
582;UNKNOWN;es;83.50.118.159;ES;MAN;23;RIGHT;4;1;1;1156;98.0;9276;1433.0;15577;11;5201.0;20176;24;11967.0;1158;375.0;1555;878.0;6797;215.0;1517;228.0;892;96.0;8851;444.0;1643;444.0;8545;222.0;3641;0.0;1119;734.0;4355;522.0;224;0.0;24;1568;687.0;-;-;-;-;-;-
586;UNKNOWN;es;81.36.42.71;ES;WOMAN;18;RIGHT;0;1;-1;1086;5.0;2952;266.0;19151;11;5695.0;25167;20;11805.0;1007;242.0;1116;202.0;3104;27.0;1675;49.0;1202;129.0;4526;1059.0;1592;33.0;2667;28.0;-;-;1738;275.0;7869;1049.0;7602;0.0;22;1358;0.0;-;-;-;-;-;-
588;UNKNOWN;es;188.171.23.7;ES;WOMAN;22;RIGHT;0;4;7;2067;62.0;2152;237.0;15937;8;4870.0;29067;20;11804.0;1309;611.0;925;95.0;1300;288.0;1932;0.0;923;195.0;2707;412.0;1807;131.0;7055;171.0;470;0.0;1322;345.0;1990;347.0;1099;0.0;30;1316;30.0;-;-;-;-;-;-
591;UNKNOWN;es;81.34.212.192;ES;MAN;24;RIGHT;0;0;4;1286;106.0;9120;686.0;16798;12;5496.0;27371;20;9703.0;1223;198.0;2244;178.0;5867;107.0;-;-;2972;71.0;13643;2964.0;1794;54.0;29659;788.0;5328;0.0;1946;873.0;7208;426.0;2943;0.0;27;1432;34.0;-;-;-;-;-;-
592;UNKNOWN;es;81.9.236.160;ES;MAN;19;LEFT;2;8;0;1358;0.0;3488;0.0;15244;4;3135.0;25221;22;8100.0;3188;0.0;5110;0.0;8220;0.0;1436;0.0;1365;0.0;7155;563.0;1894;25.0;4122;202.0;-;-;1730;0.0;13684;0.0;9248;0.0;23;1619;28.0;-;-;-;-;-;-
593;UNKNOWN;es;83.42.215.51;ES;MAN;37;RIGHT;0;2;11;1381;226.0;4786;259.0;16417;10;5371.0;25925;20;12100.0;2315;471.0;1857;313.0;6423;232.0;1964;11.0;914;85.0;6492;236.0;2263;682.0;6050;222.0;4179;0.0;1188;270.0;4821;936.0;4456;0.0;34;2041;143.0;-;-;-;-;-;-
594;UNKNOWN;es;85.152.103.21;ES;MAN;20;RIGHT;1;2;1;1063;303.0;2727;222.0;14488;10;5426.0;20984;21;8051.0;1050;212.0;1557;243.0;4763;211.0;1450;105.0;1035;62.0;10145;1715.0;1799;140.0;6826;105.0;3395;0.0;1198;361.0;6155;250.0;7256;0.0;24;1375;3.0;-;-;-;-;-;-
597;UNKNOWN;es;85.152.103.21;ES;MAN;56;RIGHT;0;8;0;2172;303.0;12702;576.0;15981;4;4842.0;55427;20;10973.0;4110;984.0;4607;246.0;12415;528.0;-;-;4093;232.0;28026;1307.0;1750;115.0;14236;1246.0;1682;0.0;2272;646.0;17369;65.0;3905;0.0;23;2112;54.0;-;-;-;-;-;-
598;UNKNOWN;es;85.152.176.20;ES;MAN;18;RIGHT;0;3;2;945;155.0;4443;3261.0;15848;9;7657.0;24027;20;12151.0;1015;376.0;3507;2309.0;1454;101.0;-;-;2578;123.0;6776;723.0;2383;32.0;2095;565.0;3152;0.0;1528;625.0;2473;25.0;1177;0.0;25;1946;21.0;-;-;-;-;-;-
600;UNKNOWN;es;156.35.225.65;ES;MAN;20;LEFT;1;6;6;1408;0.0;2509;0.0;17332;6;3162.0;38179;21;8818.0;1290;0.0;2172;0.0;2528;0.0;1350;0.0;1333;0.0;5522;0.0;2096;0.0;458;0.0;5279;0.0;1672;0.0;7209;0.0;16918;0.0;29;1813;0.0;-;-;-;-;-;-
604;C2SD;es;37.11.57.242;ES;MAN;39;RIGHT;0;6;3;1812;266.0;4480;454.0;15549;6;6956.0;32489;20;14172.0;1713;281.0;3967;1348.0;8895;249.0;2264;6.0;1606;286.0;11960;442.0;3358;337.0;15658;922.0;-;-;1497;249.0;7182;1592.0;10484;0.0;26;2269;0.0;-;-;-;-;-;-
605;UNKNOWN;es;90.162.41.26;ES;MAN;23;RIGHT;0;2;-1;1614;38.0;5961;361.0;14552;10;4441.0;19347;20;8939.0;1429;301.0;2356;385.0;6811;564.0;2110;13.0;1241;82.0;11898;437.0;2430;503.0;8459;444.0;-;-;1150;144.0;8449;731.0;13434;0.0;22;2486;1.0;-;-;-;-;-;-
606;UNKNOWN;es;83.52.144.102;ES;MAN;25;RIGHT;0;1;3;1486;177.0;7623;416.0;14401;11;7037.0;28339;20;14206.0;2311;696.0;2657;611.0;3830;208.0;1795;31.0;1053;110.0;11621;2011.0;2418;194.0;9525;407.0;3478;0.0;1859;840.0;12391;969.0;4563;0.0;26;2984;24.0;-;-;-;-;-;-
607;UNKNOWN;es;176.86.97.237;ES;MAN;25;LEFT;1;2;3;1452;17.0;14648;886.0;15534;10;7469.0;22118;21;13078.0;1149;369.0;1775;325.0;4049;270.0;2558;3.0;1270;74.0;12530;446.0;2556;136.0;10437;386.0;2663;0.0;1585;1092.0;13441;895.0;1274;0.0;26;2364;0.0;-;-;-;-;-;-
609;UNKNOWN;es;88.3.219.98;ES;MAN;19;RIGHT;0;2;3;995;41.0;3633;295.0;14995;10;5942.0;34722;20;12560.0;1492;178.0;2137;124.0;1933;81.0;1993;58.0;726;93.0;10357;300.0;3512;72.0;9505;144.0;3245;0.0;1892;1367.0;9459;183.0;3267;0.0;26;2264;9.0;-;-;-;-;-;-
611;UNKNOWN;es;83.40.36.107;ES;MAN;24;RIGHT;4;4;-1;1634;278.0;6146;527.0;15574;8;5878.0;50938;24;17124.0;2321;303.0;2563;677.0;11258;891.0;-;-;1872;300.0;10207;408.0;4061;76.0;5635;81.0;-;-;1931;1242.0;6325;947.0;2126;0.0;22;3371;51.0;-;-;-;-;-;-
612;UNKNOWN;es;81.34.93.107;ES;MAN;19;RIGHT;0;0;4;899;219.0;8418;137.0;14952;12;5517.0;21395;20;11363.0;1452;259.0;2688;395.0;4142;61.0;-;-;1970;112.0;8041;315.0;2502;157.0;11584;178.0;5240;0.0;2400;1182.0;6463;133.0;6324;0.0;27;1156;0.0;-;-;-;-;-;-
613;C2SD;es;93.156.241.243;ES;MAN;48;RIGHT;0;5;1;1434;55.0;4039;434.0;15423;7;4293.0;32054;20;11831.0;1504;353.0;1742;259.0;4640;117.0;1802;17.0;886;131.0;9041;639.0;1768;157.0;10345;282.0;3935;0.0;1623;309.0;9570;623.0;11635;0.0;24;2434;0.0;-;-;-;-;-;-
615;C2SD;es;81.9.170.105;ES;MAN;32;RIGHT;3;2;0;1505;72.0;5743;371.0;14858;10;5238.0;24100;23;10361.0;1890;321.0;3024;331.0;6020;202.0;2364;1.0;1022;41.0;8364;167.0;1955;173.0;8218;1004.0;3645;0.0;2279;322.0;3481;69.0;15980;0.0;23;2053;28.0;-;-;-;-;-;-
619;UNKNOWN;es;83.97.137.106;ES;MAN;20;RIGHT;0;0;6;1381;252.0;4214;404.0;14142;12;5067.0;23249;20;7603.0;2258;344.0;4373;1547.0;4834;178.0;1405;14.0;878;86.0;9443;383.0;1464;262.0;4382;761.0;3353;0.0;1135;293.0;5147;718.0;3953;0.0;29;1508;10.0;-;-;-;-;-;-
620;C2SD;en;181.228.161.217;AR;WOMAN;42;LEFT;0;5;3;2424;225.0;6721;104.0;16368;7;6700.0;39740;20;14644.0;1447;321.0;3874;245.0;5420;22.0;1764;42.0;2080;192.0;6950;228.0;2373;722.0;10659;472.0;4935;0.0;1132;340.0;57287;398.0;16833;0.0;24;5001;10.0;-;-;-;-;-;-
621;UNKNOWN;es;83.97.137.106;ES;MAN;20;LEFT;0;2;0;753;191.0;837;170.0;15264;10;4265.0;23565;20;9656.0;1310;260.0;969;303.0;1589;454.0;-;-;1842;249.0;7081;322.0;1251;31.0;3723;274.0;-;-;1198;198.0;968;17.0;757;0.0;23;1327;11.0;-;-;-;-;-;-
622;UNKNOWN;es;93.156.245.203;ES;MAN;24;RIGHT;0;5;0;1261;741.0;2848;539.0;14278;7;3610.0;25005;20;12254.0;1143;304.0;2633;520.0;4168;245.0;1356;68.0;1993;47.0;5245;167.0;2168;16.0;9731;48.0;3264;0.0;1120;144.0;6024;102.0;1497;0.0;23;1430;3.0;-;-;-;-;-;-
623;C2SD;es;190.31.98.64;AR;WOMAN;43;RIGHT;0;7;1;2251;119.0;7950;204.0;17689;5;3567.0;32911;20;10938.0;1775;209.0;3472;259.0;11215;1127.0;2596;13.0;1331;223.0;17190;536.0;2892;286.0;13259;174.0;9613;0.0;1394;161.0;17095;537.0;8944;0.0;24;3176;34.0;-;-;-;-;-;-
624;C2SD;en;186.60.33.135;AR;MAN;54;RIGHT;0;5;2;1303;284.0;9404;280.0;17236;7;4273.0;31992;20;9329.0;1706;186.0;2941;358.0;6053;358.0;-;-;1815;54.0;28655;1170.0;1905;16.0;3110;428.0;1389;0.0;2043;550.0;10522;307.0;11213;0.0;23;1520;0.0;-;-;-;-;-;-
626;C2SD;es;186.138.77.28;AR;WOMAN;41;RIGHT;0;3;0;2171;23.0;7063;1740.0;15836;9;5041.0;29228;20;12166.0;1403;1027.0;2215;347.0;7943;310.0;2065;126.0;1337;0.0;16912;1983.0;1962;614.0;11729;290.0;5255;0.0;1340;389.0;2053;634.0;5448;0.0;23;3249;272.0;-;-;-;-;-;-
630;C2SD;es;186.148.150.68;AR;WOMAN;42;LEFT;0;6;3;2976;176.0;5297;407.0;18628;6;4079.0;29711;20;15723.0;1955;375.0;3530;660.0;6073;251.0;2274;30.0;2624;61.0;27075;1236.0;3123;107.0;11100;275.0;7640;0.0;1753;264.0;2098;386.0;3512;0.0;26;2751;26.0;-;-;-;-;-;-
631;C2FD;en;182.189.53.193;PK;MAN;29;RIGHT;0;5;3;1524;168.0;11004;257.0;16574;7;4586.0;28219;20;9679.0;2254;164.0;4070;398.0;6151;148.0;2712;14.0;1324;87.0;21662;1463.0;3560;12.0;9669;445.0;7359;0.0;1627;237.0;12140;389.0;15691;0.0;24;2892;0.0;-;-;-;-;-;-
634;C2SD;en;81.9.204.177;ES;MAN;39;RIGHT;0;5;5;956;146.0;1914;240.0;15585;7;4544.0;33655;20;8506.0;1096;152.0;2376;282.0;2100;304.0;2385;5.0;800;214.0;6525;339.0;2205;56.0;7485;76.0;2885;0.0;1163;226.0;3773;29.0;2378;0.0;26;1791;21.0;-;-;-;-;-;-
635;C2FD;en;182.186.139.214;PK;MAN;18;RIGHT;4;11;25;1556;252.0;10921;469.0;16461;1;3663.0;85706;24;9947.0;2064;226.0;6998;447.0;6121;57.0;2765;86.0;1301;128.0;24407;500.0;6188;45.0;4355;113.0;5608;0.0;1596;350.0;26225;1141.0;27628;0.0;46;6667;86.0;-;-;-;-;-;-
637;C2SD;es;181.165.142.237;AR;WOMAN;42;RIGHT;1;8;5;2130;251.0;6762;199.0;16185;4;4381.0;36692;21;9151.0;1558;363.0;2351;182.0;9768;323.0;-;-;1150;173.0;10945;537.0;2702;386.0;6622;391.0;5235;0.0;1483;338.0;14940;422.0;17300;0.0;28;3833;12.0;-;-;-;-;-;-
640;C2SD;en;85.247.209.165;PT;MAN;47;RIGHT;0;3;14;1926;282.0;5859;405.0;15695;9;6299.0;37780;20;15548.0;1746;362.0;2966;733.0;8188;23.0;-;-;1518;100.0;7867;470.0;3071;715.0;2998;553.0;-;-;1208;292.0;16967;435.0;18542;0.0;35;3602;441.0;-;-;-;-;-;-
643;C2SD;ja;49.98.174.120;JP;MAN;37;RIGHT;0;8;0;1170;0.0;1374;0.0;15580;4;3586.0;24817;20;8663.0;1305;0.0;1405;0.0;2773;0.0;1311;0.0;1097;0.0;9552;0.0;2665;0.0;4038;0.0;5328;0.0;1549;385.0;1408;0.0;16464;0.0;21;2965;0.0;-;-;-;-;-;-
647;C2SD;ja;49.98.143.150;JP;MAN;20;RIGHT;8;9;14;1144;0.0;6375;0.0;17229;3;3290.0;30751;28;9203.0;1273;0.0;2563;125.0;3570;0.0;1276;0.0;1074;0.0;11417;0.0;1640;0.0;3450;0.0;-;-;1507;0.0;6119;0.0;17629;0.0;35;2060;0.0;-;-;-;-;-;-
652;C2SD;en;200.126.249.28;AR;WOMAN;39;RIGHT;0;11;2;1796;0.0;7915;0.0;16519;1;1377.0;29752;20;6985.0;2744;0.0;3902;0.0;6855;0.0;1521;0.0;1801;0.0;9581;0.0;2128;0.0;3747;0.0;-;-;2101;0.0;5181;0.0;1946;0.0;23;3389;0.0;-;-;-;-;-;-
653;C2SD;ja;133.11.236.60;JP;MAN;25;RIGHT;2;5;8;903;66.0;6599;26.0;16515;7;5933.0;26664;22;9977.0;1763;603.0;3422;44.0;5583;89.0;1673;0.0;1269;69.0;20561;1638.0;3327;135.0;7475;334.0;8457;0.0;1452;317.0;69432;886.0;4928;0.0;29;3223;20.0;-;-;-;-;-;-
660;C2SD;ja;203.178.135.47;JP;WOMAN;20;RIGHT;0;7;2;1847;0.0;1711;0.0;15177;5;3589.0;15676;20;7289.0;1076;0.0;1227;0.0;1202;0.0;1671;0.0;935;0.0;4449;0.0;728;0.0;14841;125.0;-;-;1130;0.0;-;-;10637;0.0;23;600;0.0;-;-;-;-;-;-
664;C2SD;ja;203.178.135.47;JP;WOMAN;20;RIGHT;0;1;0;916;0.0;1002;0.0;14484;11;3960.0;14246;20;7040.0;1141;0.0;1068;0.0;939;0.0;837;0.0;1031;0.0;1788;0.0;17028;0.0;94606;879.0;-;-;1433;0.0;-;-;10171;0.0;21;10005;0.0;-;-;-;-;-;-
665;C2SD;ja;157.82.5.140;JP;WOMAN;23;LEFT;0;0;18;538;126.0;3154;58.0;14924;12;5162.0;15779;20;6734.0;811;453.0;864;339.0;2824;113.0;-;-;1184;33.0;7041;103.0;2059;64.0;2240;342.0;337;0.0;892;133.0;2275;62.0;11346;0.0;39;1316;0.0;-;-;-;-;-;-
666;C2SD;en;36.2.192.79;JP;MAN;23;RIGHT;1;0;2;1218;259.0;5130;585.0;15669;12;4743.0;23057;21;8779.0;2180;1003.0;2503;256.0;3736;133.0;1480;25.0;874;117.0;15506;573.0;2705;95.0;6522;718.0;4711;0.0;1116;284.0;7499;478.0;4697;0.0;23;8208;247.0;-;-;-;-;-;-
668;C2SD;ja;133.11.236.60;JP;MAN;25;RIGHT;0;5;-1;716;85.0;2798;310.0;16226;7;5606.0;21534;20;7780.0;2372;288.0;1722;589.0;3083;76.0;1472;3.0;716;16.0;10065;521.0;1433;61.0;5550;458.0;5697;0.0;-;-;3113;64.0;3814;0.0;20;1583;1.0;-;-;-;-;-;-
671;C2SD;ja;203.178.135.47;JP;MAN;23;LEFT;0;0;2;538;59.0;2672;79.0;15115;12;5770.0;15242;20;8234.0;1005;356.0;1081;281.0;3099;163.0;1446;4.0;495;206.0;5859;656.0;2726;96.0;4867;112.0;-;-;956;223.0;6065;44.0;1210;0.0;23;1143;0.0;-;-;-;-;-;-
674;C2SD;ja;106.188.232.152;JP;MAN;21;RIGHT;1;1;11;932;129.0;7484;151.0;15603;11;4616.0;23596;21;9099.0;1132;277.0;2874;256.0;6102;81.0;1614;78.0;874;151.0;13070;687.0;1770;158.0;6299;106.0;7416;0.0;1692;444.0;6156;62.0;3578;0.0;32;2081;20.0;-;-;-;-;-;-
678;C2SD;en;36.2.194.64;JP;MAN;23;RIGHT;13;9;12;1199;0.0;12278;0.0;16346;3;3923.0;43689;33;9473.0;2650;0.0;4389;111.0;17207;50.0;1459;0.0;1284;0.0;17823;0.0;2267;0.0;10869903;48.0;4952;0.0;1591;0.0;13584;0.0;47290;0.0;33;3253;0.0;-;-;-;-;-;-
682;C2SD;ja;182.250.248.9;JP;WOMAN;19;RIGHT;2;9;0;1828;0.0;24421;0.0;18081;3;2639.0;30057;22;9156.0;4523;542.0;10014;260.0;9933;0.0;1241;0.0;1015;0.0;7705;0.0;1737;0.0;26332;128.0;4448;0.0;1204;0.0;9245;0.0;25071;0.0;21;5500;0.0;-;-;-;-;-;-
689;C2SD;ja;36.2.33.159;JP;MAN;23;RIGHT;1;11;61;1092;0.0;9594;0.0;15801;1;3615.0;20074;21;8120.0;3977;52.0;5887;0.0;7563;0.0;1238;0.0;1277;0.0;20465;0.0;2558;0.0;5185;0.0;-;-;1478;0.0;8323;0.0;41142;0.0;82;3129;0.0;-;-;-;-;-;-
691;C2SD;es;190.162.88.219;CL;MAN;38;LEFT;1;2;2;2165;72.0;7539;636.0;16969;10;5045.0;22908;21;9383.0;1616;257.0;9894;2654.0;22429;1907.0;2104;62.0;1202;121.0;23272;3222.0;3784;1001.0;10963;709.0;4772;0.0;1344;226.0;9927;397.0;6578;0.0;25;2348;110.0;-;-;-;-;-;-
693;C2SD;ja;180.42.119.42;JP;MAN;20;RIGHT;0;5;7;831;124.0;6943;642.0;16089;7;7989.0;21207;20;9762.0;1027;306.0;2452;506.0;11536;152.0;-;-;2406;200.0;18668;1758.0;4193;882.0;40745;1677.0;2878;0.0;1574;348.0;6716;1313.0;3835;0.0;28;7341;774.0;-;-;-;-;-;-
696;C2SD;ja;126.253.105.48;JP;WOMAN;20;RIGHT;0;10;4;1332;0.0;8578;0.0;15937;2;2016.0;25624;20;8455.0;1696;0.0;4924;0.0;8231;0.0;1405;0.0;1379;0.0;10276;0.0;2509;0.0;3121;0.0;5538;0.0;1596;0.0;9767;0.0;26397;0.0;25;2593;0.0;-;-;-;-;-;-
697;C2SD;ja;49.98.141.67;JP;MAN;53;LEFT;1;3;0;2589;0.0;7146;0.0;16423;9;3114.0;31066;21;7030.0;3142;0.0;4408;0.0;8933;0.0;-;-;2530;47.0;104788;6448.0;4291;0.0;6414;0.0;5183;0.0;3355;0.0;11720;230.0;27275;0.0;21;8579;0.0;-;-;-;-;-;-
698;C2SD;ja;36.2.33.159;JP;MAN;23;RIGHT;0;5;3;998;247.0;8267;284.0;16018;7;5202.0;25368;20;11812.0;1208;340.0;2179;365.0;3566;165.0;1926;6.0;598;189.0;11289;928.0;1632;60.0;2272;328.0;4656;0.0;1300;318.0;6091;449.0;11948;0.0;24;3903;58.0;-;-;-;-;-;-
703;C2SD;en;221.249.65.21;JP;MAN;21;RIGHT;4;7;0;1194;0.0;7625;126.0;16671;5;3399.0;28104;24;8576.0;1344;0.0;2584;0.0;3864;0.0;1235;0.0;1286;0.0;10136;94.0;1499;0.0;2803;0.0;3450;0.0;1437;0.0;6528;0.0;6196;0.0;21;5276;0.0;-;-;-;-;-;-
705;C2FD;en;121.52.151.98;PK;WOMAN;22;RIGHT;374;12;1;2878;165.0;17601;1077.0;35314;0;752.0;234928;394;36965.0;2096;614.0;4160;580.0;91393;876.0;2855;26.0;215;0.0;25632;5376.0;7732;216.0;20327;997.0;8324;0.0;2040;342.0;8456;946.0;932;0.0;22;57197;1131.0;-;-;-;-;-;-
708;UNKNOWN;en;107.136.221.194;US;WOMAN;30;RIGHT;0;4;2;252;29.0;4310;225.0;27988;8;6925.0;24333;20;14706.0;1846;458.0;7666;547.0;3796;577.0;-;-;2190;57.0;3409;182.0;4668;111.0;10519;375.0;3164;0.0;1795;287.0;4694;373.0;1184;0.0;23;2490;4.0;-;-;-;-;-;-
710;C2SD;ja;182.249.245.137;JP;MAN;24;RIGHT;3;4;2;2054;0.0;12648;0.0;17432;8;4105.0;35003;23;8303.0;2266;0.0;4694;0.0;12773;0.0;1314;0.0;1070;0.0;17089;0.0;4696;0.0;8545;0.0;5645;0.0;4292;0.0;13615;46.0;24333;0.0;23;2293;0.0;-;-;-;-;-;-
711;C2SD;en;122.212.178.165;JP;MAN;33;RIGHT;5;9;0;1543;0.0;4987;0.0;15996;3;2533.0;34480;25;8943.0;3858;55.0;5026;0.0;4791;0.0;1467;0.0;1203;0.0;6450;0.0;3684;0.0;6247;0.0;1980;0.0;1568;0.0;4654;0.0;13488;0.0;21;2675;0.0;-;-;-;-;-;-
715;C2SD;ja;106.188.102.169;JP;WOMAN;23;RIGHT;0;5;-1;815;177.0;3788;239.0;16634;7;7269.0;25894;20;10664.0;1244;331.0;1199;395.0;3761;110.0;1476;23.0;995;9.0;9500;333.0;4039;215.0;6498;470.0;7072;0.0;1148;294.0;7878;1279.0;3368;0.0;20;2539;5.0;-;-;-;-;-;-
716;C2SD;ja;133.6.64.130;JP;WOMAN;21;RIGHT;0;3;9;894;170.0;4729;288.0;16985;9;6601.0;26061;20;10312.0;3053;345.0;4733;434.0;9924;306.0;2528;122.0;731;53.0;17578;1885.0;3310;5.0;6964;574.0;5888;0.0;1587;419.0;12663;270.0;6139;0.0;30;1678;48.0;-;-;-;-;-;-
728;C2SD;en;190.211.204.177;AR;WOMAN;29;RIGHT;1;7;6;1281;0.0;5092;0.0;16286;5;2413.0;26355;21;8527.0;1476;0.0;2075;0.0;5299;0.0;1619;0.0;1448;0.0;13336;0.0;2312;0.0;2767;0.0;-;-;1425;0.0;8701;0.0;14642;0.0;27;2434;0.0;-;-;-;-;-;-
729;C2SD;en;190.211.204.177;AR;WOMAN;29;RIGHT;0;0;0;824;175.0;2382;79.0;15277;12;5936.0;25940;20;13032.0;1134;345.0;1032;157.0;3530;217.0;1676;40.0;1135;52.0;4867;794.0;1114;206.0;5230;342.0;4990;0.0;1290;337.0;3115;274.0;7567;0.0;21;1281;0.0;-;-;-;-;-;-
730;C2SD;en;128.61.87.179;US;MAN;37;RIGHT;1;5;18;1429;115.0;6292;509.0;15672;7;6675.0;33968;21;10159.0;1359;308.0;3655;470.0;4590;50.0;3096;4.0;880;141.0;6124;275.0;2377;599.0;14739;443.0;3436;0.0;1334;266.0;11278;595.0;2782;0.0;39;3121;0.0;-;-;-;-;-;-
732;C2FD;en;212.57.215.207;SA;MAN;36;RIGHT;0;10;0;1665;269.0;8867;403.0;17172;2;5941.0;40543;20;19537.0;3081;713.0;5456;836.0;10744;795.0;1866;24.0;1659;165.0;53578;4485.0;6271;756.0;22532;440.0;4632;0.0;1848;52.0;22346;667.0;6008;0.0;21;4802;0.0;-;-;-;-;-;-
734;C2FD;en;2.50.152.253;AE;MAN;34;RIGHT;25;7;-1;12751;170.0;5247;346.0;15488;5;4884.0;53886;45;18558.0;2355;278.0;6036;620.0;4042;181.0;2742;50.0;1553;89.0;13327;1568.0;3360;477.0;11752;755.0;4153;0.0;2265;259.0;28125;3708.0;24358;0.0;20;13617;32.0;-;-;-;-;-;-
736;C2FD;en;202.185.108.215;MY;MAN;26;RIGHT;1;7;6;2012;301.0;5824;215.0;18696;5;3993.0;28944;21;8375.0;2134;390.0;4079;554.0;6616;729.0;1835;25.0;1581;122.0;13451;1225.0;2698;177.0;11062;266.0;9926;0.0;1234;335.0;7742;946.0;3104;0.0;27;3491;397.0;-;-;-;-;-;-
