230896;resultado3;16/9/14 16:48;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2295;answer;MAN;93;11;93;UO1;77.230.45.144;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8";600;700;244943;11;UO1;UO1;MAN;244943
783246;resultado3;19/9/14 14:00;GENDER_VALUE;-1;-1;-1;-1;-1;-1;10726;answer;MAN;222;11;222;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0";"es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3";600;700;244982;11;UO1;UO1;MAN;244982
941059;resultado3;25/9/14 13:57;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1621;answer;MAN;261;11;261;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;245020;11;UO1;UO1;MAN;245020
1027357;resultado3;26/9/14 10:54;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2553;answer;MAN;276;11;276;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;245024;11;UO1;UO1;MAN;245024
377940;resultado3;17/9/14 13:42;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2519;answer;MAN;123;11;123;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;245025;11;UO1;UO1;MAN;245025
378369;resultado3;17/9/14 13:42;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2337;answer;MAN;125;11;125;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;245034;11;UO1;UO1;MAN;245034
812207;resultado3;21/9/14 16:11;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1928;answer;MAN;235;11;235;UO1;93.156.0.185;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36;"es-ES,es;q=0.8,en;q=0.6";600;585;245050;11;UO1;UO1;MAN;245050
734039;resultado3;19/9/14 13:47;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1432;answer;MAN;217;11;217;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;245104;11;UO1;UO1;MAN;245104
321634;resultado3;17/9/14 13:23;GENDER_VALUE;-1;-1;-1;-1;-1;-1;697465;answer;MAN;117;11;117;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;245115;11;UO1;UO1;MAN;245115
796712;resultado3;19/9/14 15:11;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2312;answer;MAN;231;11;231;UO1;188.171.20.59;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8";600;553;245126;11;UO1;UO1;MAN;245126
